time,open,close,high,low,volume
2024-01-07 13:00:00,43974.8,43864.0,44049.1,43818.4,1038.24
2024-01-07 14:00:00,43864.2,43998.7,44070.0,43833.0,1526.35
2024-01-07 15:00:00,43998.6,44058.3,44076.6,43964.9,984.02
2024-01-07 16:00:00,44058.5,43998.7,44149.7,43982.1,1440.66
2024-01-07 17:00:00,43998.7,43912.5,44047.9,43853.8,1709.31
2024-01-07 18:00:00,43912.4,43943.1,43973.7,43886.0,874.14
2024-01-07 19:00:00,43942.5,44044.5,44100.0,43938.5,1390.99
2024-01-07 20:00:00,44044.4,44068.0,44130.4,43948.3,1399.31
2024-01-07 21:00:00,44068.1,44391.0,44440.6,44057.1,4904.18
2024-01-07 22:00:00,44390.6,44377.6,44468.3,44257.0,2905.42
2024-01-07 23:00:00,44380.0,44028.3,44416.0,43920.0,4609.42
2024-01-08 00:00:00,44028.2,43896.8,44165.6,43814.8,3242.55
2024-01-08 01:00:00,43896.7,44040.4,44073.4,43647.9,3682.74
2024-01-08 02:00:00,44040.3,44073.5,44155.3,44006.7,1229.80
2024-01-08 03:00:00,44073.5,44220.3,44239.2,44012.1,1414.04
2024-01-08 04:00:00,44220.4,44091.6,44246.5,44079.2,928.15
2024-01-08 05:00:00,44091.7,44206.3,44226.2,44083.0,1120.65
2024-01-08 06:00:00,44206.4,43831.0,44206.4,43745.5,3390.02
2024-01-08 07:00:00,43836.9,43900.0,44005.3,43560.0,5008.13
2024-01-08 08:00:00,43902.8,43610.5,43963.0,43604.0,3127.20
2024-01-08 09:00:00,43610.7,43688.4,43790.3,43585.0,1922.33
2024-01-08 10:00:00,43688.7,43342.5,43777.8,43140.3,5751.94
2024-01-08 11:00:00,43341.7,43492.9,43538.8,43196.2,3778.34
2024-01-08 12:00:00,43492.8,43575.8,43590.0,43409.4,1832.38
2024-01-08 13:00:00,43575.6,43620.0,43631.0,43453.7,1875.16
2024-01-08 14:00:00,43620.1,43876.9,44357.2,43572.7,10311.53
2024-01-08 15:00:00,43877.0,43952.5,44047.4,43761.8,2847.33
2024-01-08 16:00:00,43952.9,43842.4,44047.4,43827.4,1614.62
2024-01-08 17:00:00,43843.2,43699.5,43898.0,43615.0,2202.59
2024-01-08 18:00:00,43699.8,44067.0,44112.4,43666.9,3086.99
2024-01-08 19:00:00,44066.7,44616.6,44689.2,43928.9,9042.86
2024-01-08 20:00:00,44618.8,45089.9,45170.0,44281.7,18934.97
2024-01-08 21:00:00,45090.0,44894.9,45158.2,44799.0,6848.41
2024-01-08 22:00:00,44898.7,44773.7,45081.9,44714.9,4077.99
2024-01-08 23:00:00,44773.5,44949.9,45397.0,44652.8,9312.99
2024-01-09 00:00:00,44950.1,44921.5,45150.8,44767.2,4352.88
2024-01-09 01:00:00,44921.5,45639.9,45650.8,44878.0,8018.60
2024-01-09 02:00:00,45639.9,46965.1,47014.0,45627.4,25832.45
2024-01-09 03:00:00,46965.1,46987.0,47284.3,46610.7,12285.11
2024-01-09 04:00:00,46988.1,46780.0,47159.0,46709.1,4937.97
2024-01-09 05:00:00,46780.1,47065.3,47233.2,46663.4,4764.32
2024-01-09 06:00:00,47065.5,46992.9,47119.1,46809.2,2512.08
2024-01-09 07:00:00,46992.8,46951.6,47104.6,46827.8,2242.72
2024-01-09 08:00:00,46951.7,46672.0,47146.2,46250.0,8391.46
2024-01-09 09:00:00,46672.1,46557.5,46786.0,46291.0,4765.49
2024-01-09 10:00:00,46557.6,46773.1,46782.2,46483.2,2384.31
2024-01-09 11:00:00,46773.2,46918.0,46965.5,46741.9,2847.42
2024-01-09 12:00:00,46917.9,46791.4,46935.8,46661.6,2127.82
2024-01-09 13:00:00,46791.2,46707.5,46846.7,46590.1,1953.22
2024-01-09 14:00:00,46707.5,46773.6,46825.0,46660.6,1565.49
2024-01-09 15:00:00,46773.2,46822.9,46924.4,46723.5,1723.16
2024-01-09 16:00:00,46822.7,46543.2,46873.1,46505.8,2388.56
2024-01-09 17:00:00,46541.1,46485.9,46682.6,46400.0,3085.83
2024-01-09 18:00:00,46486.0,46439.3,46674.0,46390.0,1952.69
2024-01-09 19:00:00,46439.1,46607.0,46630.0,46421.8,1921.49
2024-01-09 20:00:00,46607.0,46144.2,47033.3,45371.5,12280.15
2024-01-09 21:00:00,46156.9,46822.0,47075.8,46041.6,11260.75
2024-01-09 22:00:00,46820.1,46544.2,46990.0,46474.6,6205.29
2024-01-09 23:00:00,46542.9,46844.7,46990.0,46416.1,6922.29
2024-01-10 00:00:00,46843.0,46878.6,46952.7,46700.0,2801.70
2024-01-10 01:00:00,46878.6,46697.0,46900.0,46610.0,2512.49
2024-01-10 02:00:00,46697.1,46621.4,46716.0,46479.0,2765.72
2024-01-10 03:00:00,46621.4,46854.0,46875.6,46559.0,1896.65
2024-01-10 04:00:00,46854.0,46620.2,46916.5,46571.1,2051.17
2024-01-10 05:00:00,46620.0,45427.7,48065.0,44683.7,46725.57
2024-01-10 06:00:00,45423.9,46234.2,46250.0,45278.9,7837.44
2024-01-10 07:00:00,46232.0,46098.6,46237.4,45911.9,3337.42
2024-01-10 08:00:00,46096.8,45845.2,46227.2,45785.0,4508.17
2024-01-10 09:00:00,45846.2,45920.5,45957.0,45614.3,2754.68
2024-01-10 10:00:00,45920.5,45966.0,46082.2,45875.0,1679.65
2024-01-10 11:00:00,45966.0,46107.1,46199.4,45920.0,1620.80
2024-01-10 12:00:00,46107.2,45945.4,46171.8,45922.5,1591.64
2024-01-10 13:00:00,45945.8,45963.0,46014.3,45881.3,1045.97
2024-01-10 14:00:00,45963.0,45992.0,46056.4,45862.0,1150.96
2024-01-10 15:00:00,45992.1,45743.5,46011.2,45714.0,2059.74
2024-01-10 16:00:00,45743.3,45308.6,45847.2,45300.1,3733.69
2024-01-10 17:00:00,45308.7,45647.5,45686.1,45300.1,4332.60
2024-01-10 18:00:00,45646.4,45515.2,45721.2,45514.5,1688.60
2024-01-10 19:00:00,45515.1,45512.7,45648.5,44876.2,5636.43
2024-01-10 20:00:00,45512.6,44656.8,45652.1,44351.6,15995.92
2024-01-10 21:00:00,44654.3,45102.5,45397.8,44281.9,11180.78
2024-01-10 22:00:00,45101.5,44871.3,45393.6,44810.0,6817.22
2024-01-10 23:00:00,44872.5,45556.4,45635.8,44786.5,8758.30
2024-01-11 00:00:00,45550.0,45299.0,45700.0,45180.5,6913.62
2024-01-11 01:00:00,45298.8,46385.1,46428.4,45216.1,9428.82
2024-01-11 02:00:00,46389.0,46518.8,46640.0,45891.2,10582.21
2024-01-11 03:00:00,46518.9,46474.6,46720.0,46054.8,9422.28
2024-01-11 04:00:00,46474.0,46110.3,46492.8,44736.5,31020.58
2024-01-11 05:00:00,46104.6,45934.5,46275.0,45112.6,16145.46
2024-01-11 06:00:00,45937.9,46882.3,46929.6,45729.0,10261.68
2024-01-11 07:00:00,46882.8,46632.2,47678.0,46355.3,18319.68
2024-01-11 08:00:00,46632.3,46650.0,46699.8,46280.1,4813.77
2024-01-11 09:00:00,46650.0,46480.2,46735.6,46446.9,2042.61
2024-01-11 10:00:00,46480.1,46542.0,46600.0,46467.2,1226.95
2024-01-11 11:00:00,46541.6,46480.3,46577.2,46177.6,4680.54
2024-01-11 12:00:00,46480.2,46381.4,46489.5,46293.6,1368.28
2024-01-11 13:00:00,46382.5,46051.7,46400.0,45873.3,3747.69
2024-01-11 14:00:00,46051.7,45876.1,46074.1,45592.5,4174.51
2024-01-11 15:00:00,45875.8,46077.7,46149.6,45855.7,2411.75
2024-01-11 16:00:00,46077.8,46254.2,46306.0,46032.5,1632.25
2024-01-11 17:00:00,46254.0,46194.0,46334.9,46184.2,1363.26
2024-01-11 18:00:00,46193.5,46853.1,46857.4,46185.6,4606.69
2024-01-11 19:00:00,46853.1,47044.9,47143.3,46681.8,5237.59
2024-01-11 20:00:00,47044.9,47433.8,47445.0,46928.0,4841.02
2024-01-11 21:00:00,47431.5,47309.9,47431.5,46754.1,8910.99
2024-01-11 22:00:00,47309.3,48576.7,48986.3,47191.3,28511.80
2024-01-11 23:00:00,48572.8,46783.5,48648.1,46468.3,23954.67
2024-01-12 00:00:00,46786.1,46014.6,47024.0,45742.4,18254.24
2024-01-12 01:00:00,46014.7,46494.0,46567.3,45559.8,8565.41
2024-01-12 02:00:00,46494.4,46583.6,46644.4,46250.0,3678.62
2024-01-12 03:00:00,46591.9,46679.1,46723.3,46265.0,2550.76
2024-01-12 04:00:00,46679.1,46217.9,46948.0,46086.8,6631.56
2024-01-12 05:00:00,46217.6,46137.3,46435.0,46100.3,2462.73
2024-01-12 06:00:00,46137.3,46388.1,46420.6,46059.6,1449.86
2024-01-12 07:00:00,46387.9,46320.1,46472.8,46278.1,1299.77
2024-01-12 08:00:00,46320.1,46276.0,46511.0,46053.9,3510.95
2024-01-12 09:00:00,46276.0,46117.8,46318.4,45885.5,2615.14
2024-01-12 10:00:00,46117.6,46129.5,46244.4,45975.7,1573.85
2024-01-12 11:00:00,46130.1,45971.0,46170.4,45907.9,1629.34
2024-01-12 12:00:00,45970.1,45937.0,46097.5,45833.6,1743.68
2024-01-12 13:00:00,45937.4,46178.8,46200.0,45876.6,1525.80
2024-01-12 14:00:00,46178.9,46085.8,46358.9,46084.6,1947.99
2024-01-12 15:00:00,46085.9,45985.1,46132.2,45711.7,3651.41
2024-01-12 16:00:00,45984.9,45841.1,45987.6,45608.5,2733.90
2024-01-12 17:00:00,45841.2,45920.6,46068.5,45512.4,5197.65
2024-01-12 18:00:00,45920.5,46046.1,46124.8,45825.8,2102.68
2024-01-12 19:00:00,46045.8,45938.6,46257.2,45931.5,2648.22
2024-01-12 20:00:00,45938.7,45859.1,46103.3,45666.0,2719.79
2024-01-12 21:00:00,45860.1,45769.3,45935.3,45585.0,3064.90
2024-01-12 22:00:00,45769.1,45444.7,45886.2,45255.8,9035.87
2024-01-12 23:00:00,45445.7,44467.1,45463.2,44338.1,14773.85
2024-01-13 00:00:00,44466.7,43625.4,44686.0,43190.4,24571.11
2024-01-13 01:00:00,43625.4,43808.2,43809.4,43289.8,9438.80
2024-01-13 02:00:00,43809.0,43480.1,43929.0,43320.0,6696.84
2024-01-13 03:00:00,43480.4,43474.4,43725.9,43286.0,4255.97
2024-01-13 04:00:00,43474.2,43646.3,43968.0,43417.9,4792.14
2024-01-13 05:00:00,43646.1,43443.5,43854.0,43208.6,4603.20
2024-01-13 06:00:00,43443.4,42494.9,43452.6,41350.0,28121.83
2024-01-13 07:00:00,42492.6,42761.3,42943.1,42462.4,5030.87
2024-01-13 08:00:00,42761.7,42779.5,42973.3,42739.5,2610.36
2024-01-13 09:00:00,42779.5,42655.7,42870.0,42500.0,3236.51
2024-01-13 10:00:00,42657.4,42523.4,42839.2,42520.0,1776.86
2024-01-13 11:00:00,42523.6,42599.9,42671.0,42420.0,1557.63
2024-01-13 12:00:00,42599.3,42823.0,42842.8,42542.1,1580.51
2024-01-13 13:00:00,42823.3,43082.0,43118.1,42755.5,2494.67
2024-01-13 14:00:00,43081.9,43132.6,43159.4,42935.4,1950.05
2024-01-13 15:00:00,43132.8,43079.5,43232.8,43040.6,1795.64
2024-01-13 16:00:00,43079.4,43148.1,43225.0,43044.9,1113.33
2024-01-13 17:00:00,43148.0,42905.4,43173.3,42804.9,2452.82
2024-01-13 18:00:00,42905.4,42685.5,42910.3,42609.3,2939.90
2024-01-13 19:00:00,42684.5,42609.6,42787.2,42489.8,2992.74
2024-01-13 20:00:00,42609.5,42673.2,42748.3,42488.1,1970.88
2024-01-13 21:00:00,42673.4,42720.5,42778.0,42593.5,1681.22
2024-01-13 22:00:00,42720.1,42841.9,42959.0,42623.2,2788.56
2024-01-13 23:00:00,42843.2,43135.2,43230.0,42838.7,3361.81
2024-01-14 00:00:00,43137.2,42873.5,43173.7,42760.2,3369.88
2024-01-14 01:00:00,42873.5,42880.1,42973.7,42741.1,1571.96
2024-01-14 02:00:00,42878.5,42782.8,42885.0,42710.7,1362.94
2024-01-14 03:00:00,42782.9,42763.8,42975.0,42756.5,1239.11
2024-01-14 04:00:00,42763.9,42843.0,42897.8,42672.6,1159.81
2024-01-14 05:00:00,42842.0,42940.8,42957.5,42799.9,610.31
2024-01-14 06:00:00,42940.9,42975.2,43027.5,42864.4,790.42
2024-01-14 07:00:00,42974.7,42824.8,42981.5,42781.3,749.19
2024-01-14 08:00:00,42824.6,42669.4,42871.5,42647.8,1269.74
2024-01-14 09:00:00,42669.5,42751.7,42822.9,42658.6,697.93
2024-01-14 10:00:00,42750.7,42765.0,42809.9,42644.8,681.59
2024-01-14 11:00:00,42765.1,42671.8,42792.7,42631.4,1135.48
2024-01-14 12:00:00,42671.8,42570.2,42689.7,42548.0,1121.75
2024-01-14 13:00:00,42570.1,42737.3,42795.2,42568.3,799.33
2024-01-14 14:00:00,42737.3,42982.0,42982.0,42735.1,1085.17
2024-01-14 15:00:00,42980.9,42999.5,43045.5,42870.9,1682.37
2024-01-14 16:00:00,42998.6,42984.5,43013.6,42876.5,843.55
2024-01-14 17:00:00,42984.6,43046.3,43073.7,42805.0,1210.24
2024-01-14 18:00:00,43047.2,42874.9,43058.5,42850.7,1136.50
2024-01-14 19:00:00,42874.8,42811.9,42924.7,42740.0,1454.04
2024-01-14 20:00:00,42812.0,42738.7,42835.1,42690.8,1739.60
2024-01-14 21:00:00,42738.2,42872.5,42909.6,42720.0,897.13
2024-01-14 22:00:00,42872.5,42797.8,42986.8,42762.8,1795.47
2024-01-14 23:00:00,42798.0,42880.9,42938.8,42784.4,869.74
2024-01-15 00:00:00,42881.1,42913.0,42953.1,42838.0,1159.73
2024-01-15 01:00:00,42913.0,42959.4,42997.7,42862.2,1155.70
2024-01-15 02:00:00,42959.5,42876.4,42999.7,42811.3,993.02
2024-01-15 03:00:00,42876.4,42639.2,42912.7,42611.1,2203.94
2024-01-15 04:00:00,42639.0,42489.4,42736.4,42125.3,6456.99
2024-01-15 05:00:00,42489.6,42537.3,42580.0,41950.0,6007.53
2024-01-15 06:00:00,42537.9,42254.6,42636.7,42047.2,3799.09
2024-01-15 07:00:00,42255.2,41716.8,42304.3,41703.1,7231.31
2024-01-15 08:00:00,41712.8,42265.5,42344.8,41697.0,4232.22
2024-01-15 09:00:00,42264.2,42261.8,42387.2,42160.0,1672.74
2024-01-15 10:00:00,42261.7,42386.9,42397.9,42180.4,1235.23
2024-01-15 11:00:00,42387.3,42551.9,42631.6,42369.6,3105.90
2024-01-15 12:00:00,42552.3,42578.2,42614.1,42484.5,1492.66
2024-01-15 13:00:00,42578.3,42724.7,42809.2,42552.1,2793.82
2024-01-15 14:00:00,42725.7,42634.8,42780.0,42591.0,1249.35
2024-01-15 15:00:00,42634.7,42696.4,42750.0,42502.7,1933.20
2024-01-15 16:00:00,42696.3,42665.6,42767.5,42626.2,1428.96
2024-01-15 17:00:00,42665.4,42739.6,42749.4,42580.2,1179.88
2024-01-15 18:00:00,42739.4,42544.5,42749.8,42511.8,1855.56
2024-01-15 19:00:00,42544.7,42680.4,42688.8,42520.8,1372.34
2024-01-15 20:00:00,42680.5,42646.1,42701.5,42547.4,1302.91
2024-01-15 21:00:00,42645.9,42835.5,42943.5,42600.0,2893.08
2024-01-15 22:00:00,42834.3,42178.8,42852.9,42144.6,8354.05
2024-01-15 23:00:00,42178.8,42260.0,42457.5,42140.0,3650.13
2024-01-16 00:00:00,42260.2,42500.3,42534.0,42230.7,2022.92
2024-01-16 01:00:00,42500.5,42680.0,42763.9,42500.0,2511.70
2024-01-16 02:00:00,42680.3,42991.1,43340.0,42680.0,8990.92
2024-01-16 03:00:00,42990.9,42966.5,43112.0,42799.0,3144.61
2024-01-16 04:00:00,42966.8,42935.9,43088.4,42820.8,1670.73
2024-01-16 05:00:00,42936.4,42692.6,42937.9,42682.7,1450.95
2024-01-16 06:00:00,42694.5,42600.0,42794.2,42314.4,3961.02
2024-01-16 07:00:00,42604.9,42491.8,42619.1,42448.2,1810.81
